"","Distance_km","Elev_m","ET14_mm","ET15_mm","ET16_mm","ET17_mm","ET18_mm","ET19_mm","ETMN_mm","Distance_m"
"199",9.95,1294.08687601705,881.067182131371,1061.89363505974,931.730792802387,679.557504458023,896.477799274029,765.529571692371,869.376052322519,9950
"200",10,1302.36997989939,770.86159827099,936.486391916677,817.361159776205,585.503419013369,788.499990605143,684.296793540373,763.834872769328,10000
"201",10.05,1301.2251085891,660.656014410613,811.079148773616,702.991526750028,491.449333568718,680.52218193626,603.064015388378,658.293693216142,10050
"202",10.1,1299.28039206139,550.450430550232,685.671905630549,588.621893723847,397.395248124063,572.544373267373,521.831237236381,552.752513662951,10100
"203",10.15,1296.95989330406,696.059111467211,823.146875531481,796.688452328059,536.463271904745,751.132762355619,693.640781019601,716.188524330436,10150
"204",10.2,1294.56871799718,685.750177058979,837.306859281755,812.117035828843,550.766960423927,769.914254766045,724.967059758332,730.137047680454,10200
"205",10.25,1292.17754269031,1063.60087424377,1205.16080953722,1176.93873961149,853.982233631114,1090.64696631819,984.341143748851,1062.44515230583,10250
"206",10.3,1294.30285154816,908.21679612931,1097.26044035783,982.572251326783,696.837412065676,951.427501848377,805.905065116641,907.036566923742,10300
"207",10.35,1297.18331736076,880.36170421354,1058.36323386215,974.605384428545,668.943468683007,921.417472737466,804.052359705995,884.623943172033,10350
"208",10.4,1297.22973850986,852.506612297771,1019.46602736648,966.638517530307,641.049525300339,891.407443626555,802.199654295349,862.211319420324,10400
"209",10.45,1297.72750661501,798.538593528943,959.374881606872,913.945772663487,603.301433228354,837.983583426495,783.878291933643,816.170444589026,10450
"210",10.5,1295.69533537866,721.716932094615,880.735117481423,822.109608954865,556.929137742265,764.068288767448,751.143807547812,749.450478133023,10500
"211",10.55,1293.66316414231,1225.00758637628,1345.46362219576,1349.24584461808,977.114388333963,1260.24971802012,1147.28564878769,1217.39445788279,10550
"212",10.6,1291.63099290596,1118.48922227174,1252.40575582082,1238.29711608371,885.732151909508,1159.10571499608,1023.19727593914,1112.8711868404,10600
"213",10.65,1293.22955976636,1004.02341123221,1159.43319001959,1132.97663348259,780.559958399156,1055.96790296426,939.381639727687,1012.05709213137,10650
"214",10.7,1285.03053699696,903.58394861809,1076.83175949166,1036.08545563165,687.097125593223,959.024720809027,860.900235589399,920.587175951789,10700
"215",10.75,1290.75900961679,1071.46437241367,1200.23766536849,1204.0075485117,834.576722939885,1131.86787975646,1009.12856429172,1075.2137718686,10750
"216",10.8,1298.55906887031,940.565262767694,1075.39213794566,1127.60975095427,768.197460730763,989.956019478074,952.445796055327,975.694444076865,10800
"217",10.85,1298.50630203766,847.998137626259,1061.66723863508,969.561305376388,677.258921211103,871.131920592509,869.296137502394,882.818933318097,10850
"218",10.9,1298.45353520501,750.78370775694,965.860012236969,815.157632752904,509.955415385044,632.315519281061,573.219441264836,707.881949503573,10900
"219",10.95,1293.41378208373,676.116568283168,901.737477354584,681.238098031713,478.382266932528,636.018822649581,549.663346360635,653.859440977465,10950
"220",11,1285.60404703112,644.589266378322,820.292193904078,682.679030948667,474.31518703941,641.358883905947,570.942734358689,639.029544168146,11000
"221",11.05,1287.78173307721,655.566985503577,819.265623012073,711.15159990112,479.653177697203,667.03553436083,617.812272798678,658.414199390991,11050
"222",11.1,1293.46175440024,666.712422372351,802.781901535643,754.813350431686,490.983050202191,665.292829719309,593.415555296272,662.333169667453,11100
"223",11.15,1299.14177572327,541.749695276736,627.547806275475,533.627174506323,398.818479451871,516.947313448599,428.696656139221,507.897865042896,11150
"224",11.2,1303.85395488607,617.234916042211,730.421533037062,634.441733476143,453.985702099848,575.096118455838,473.742299660671,580.820398725467,11200
"225",11.25,1309.29025536501,622.445201948396,741.743796911097,644.955124477906,460.238304649907,568.121408170665,467.355404783732,584.143156379444,11250
"226",11.3,1304.49428267967,722.033260008732,852.797501542494,800.03345754451,526.087431649937,654.613756436931,604.028364201541,693.265593678212,11300
"227",11.35,1287.03620280456,644.409457865761,769.325732368209,659.029124188453,467.646738219502,580.511165353356,519.414632453716,606.722798099587,11350
"228",11.4,1286.40888878847,659.818983168313,766.549971457194,681.121345582934,484.703464757868,612.871971067657,566.868197871617,628.655662383823,11400
"229",11.45,1281.46990540976,619.247082934614,759.583962527266,638.550366087028,455.801244986659,571.225849641753,534.645352614901,596.508970040382,11450
"230",11.5,1288.00467537911,596.421065162279,744.779954232284,632.659403532348,453.010380579923,557.56845967371,524.725432675189,584.860754284525,11500
"231",11.55,1305.77112303475,631.994854674562,809.976334552063,679.442029052964,476.762947705721,606.263361881489,549.743260504813,625.697141075011,11550
"232",11.6,1302.42908298007,652.32722501929,853.284200298278,689.200679408035,490.736424254216,595.318332252241,532.120555472219,635.497901034656,11600
"233",11.65,1301.68092959063,727.635136917164,950.003605894782,778.263627725951,541.509216976233,653.603880287413,566.36291235011,702.89638848193,11650
"234",11.7,1302.89800616783,672.050401178321,866.367597749417,708.711705350156,502.166791677099,577.726511048262,508.510795020444,639.255621341813,11700
"235",11.75,1303.56628235409,607.466284003373,776.42320672951,671.106806232784,477.833604953611,549.503944397662,506.422407325301,598.126037187443,11750
"236",11.8,1303.99408872904,643.797776425099,801.931083814658,740.363986198249,534.403277654736,646.105773261633,615.050956855961,663.608869488204,11800
"237",11.85,1300.07461920916,783.500126363007,938.670190739562,943.843109276965,684.66680045123,830.0986003292,739.918041399954,820.116131283241,11850
"238",11.9,1299.85533122228,792.729146653304,948.197494190843,977.268234395579,699.187956696172,843.179550014685,775.444332054895,839.334440731033,11900
"239",11.95,1300.88713269225,876.080482875885,1034.55433242386,1078.81586488392,813.077007363725,949.438557357814,843.364353807464,932.555094226203,11950
"240",12,1298.10338561227,779.57733824242,908.566160152922,914.122419122225,686.999770497984,842.430118094672,713.981894565468,807.612929767563,12000
"241",12.05,1299.6208816976,750.699939014991,841.145146027845,865.734742775827,649.850756148328,794.389464279402,662.100064700452,760.653372393146,12050
"242",12.1,1296.13403480379,778.810996850293,900.005597139436,933.280174522681,671.49086366969,807.50117475414,694.749991792625,797.639798092269,12100
"243",12.15,1297.14273033927,991.903818402475,1127.3315770203,1214.93875040439,860.084255415293,1042.60041730238,968.666878784103,1034.25427504275,12150
"244",12.2,1300.06456080174,1002.50064209701,1103.08531021939,1162.834417846,827.071538811447,983.255916344442,936.908142852449,1002.60934360848,12200
"245",12.25,1295.2874185189,873.053041448766,939.050041718675,919.378006892941,678.371625223452,843.776263548146,758.563073484179,835.365357430512,12250
"246",12.3,1295.74088269464,839.025798707643,908.442502044378,930.425075346841,668.072616765962,833.225282237147,761.181919698892,823.395542727437,12300
"247",12.35,1290.23983986163,762.630113386795,845.848263787629,837.524404458361,612.898669190386,742.234906580402,691.74844816197,748.81414443345,12350
"248",12.4,1284.02219227944,989.704924066085,1030.98095221199,1124.31413283199,806.884973813749,969.274930278142,913.081619267075,972.373569313764,12400
"249",12.45,1289.50442684921,901.945069993095,984.794754800317,1046.47663208234,782.31710124233,911.22708333215,884.768353294183,918.58820648084,12450
"250",12.5,1293.72249385025,847.24215684535,935.195166275292,970.430886383636,740.847733520316,891.532334583859,869.780164799363,875.838095497728,12500
"251",12.55,1295.97488381199,857.998952445654,950.103334119727,984.900492453222,765.162216986439,894.943718106779,851.163838588934,884.045412850305,12550
"252",12.6,1303.67379130026,909.190954575453,1008.12145590822,1059.92357067989,813.315631761474,994.547735557077,918.989530147997,950.681480248812,12600
"253",12.65,1303.26030583672,919.037487711756,1028.372505509,1065.85015502498,691.326370153208,1011.04064720886,927.70371062355,940.55514432232,12650
"254",12.7,1298.10498738721,913.599823357052,1003.6973671964,1004.31591116995,599.453037251466,966.141818193757,877.789301195633,894.166239933991,12700
"255",12.75,1299.96977672051,765.565984868954,869.370102766993,813.839219613353,463.757315184105,766.415158332208,708.091882718006,731.173265329392,12750
"256",12.8,1301.18832373202,690.333623465341,780.426872419001,714.959360664117,383.53898081804,667.779329645364,619.063843130876,642.683677397881,12800
"257",12.85,1301.16526592991,727.210526452971,808.821775973496,756.32946062523,415.193991940476,720.332608416496,654.579416920713,680.411279003746,12850
"258",12.9,1301.38592414911,654.111405103502,706.548277151331,648.651243053489,321.376337656633,654.250398207571,538.477441454197,587.235860610313,12900
"259",12.95,1298.02029629866,782.3620788863,820.278018756957,739.474958831047,483.850539314845,764.746721568363,606.458961240705,699.528521678372,12950
"260",13,1301.59324244889,958.01648483405,992.008379862511,907.463847494619,693.353172278294,919.846339097643,736.708352875405,867.899416620499,13000
"261",13.05,1305.47155025648,1059.4918342976,1129.63080897318,1087.2453736621,836.67615084499,1035.88002880055,923.493681977904,1012.0696542783,13050
"262",13.1,1304.88644218414,1034.30466946779,1096.60061631233,1032.84735583429,811.209928918783,1019.97787108413,951.955013571669,991.149255196489,13100
"263",13.15,1302.84763543636,1010.19995637292,1034.36065385193,962.571334350057,768.966983321995,965.85067335461,923.435226342043,944.230814771453,13150
"264",13.2,1302.72159539198,969.885599611705,958.484044641284,957.698997664502,591.248973907136,919.40524170611,886.310659951522,880.505547731611,13200
"265",13.25,1308.31884128134,841.990362873621,790.725595812928,805.323573209253,466.670984481797,777.897727366867,796.300913096155,746.484864860981,13250
"266",13.3,1307.57134922052,969.97652306988,993.153218728198,971.515898980355,611.665559118213,905.782226747385,899.028741727903,891.853706068729,13300
"267",13.35,1306.12636723014,862.275824798172,922.402311818727,878.056678129478,519.368539784445,832.499467499695,801.888239921895,802.748483695003,13350
"268",13.4,1307.67132449501,831.144340826491,898.357489681388,918.138712866588,487.60662564695,838.121314050649,816.49589235694,798.31071003469,13400
"269",13.45,1308.59106238792,887.621443940132,953.328294083251,904.858031498924,534.378559575089,860.573366538456,820.11887767341,826.813066455354,13450
"270",13.5,1293.94655774662,933.558714070052,952.45980625273,921.536932763224,554.84824230455,889.788393153585,822.005774868013,845.6996475946,13500
"271",13.55,1285.23815807522,914.208776304023,883.591034693167,921.986514226665,531.302555898152,871.764393673409,838.901297790996,826.959073597344,13550
"272",13.6,1286.7614642239,880.801554025187,881.668454820494,879.786316995593,519.287771302646,801.287140853635,816.129349353458,796.493401996166,13600
"273",13.65,1286.53897183725,950.487810030735,1005.78383041089,1031.92613132596,579.911966244561,889.661007277181,817.766428819231,879.25621570748,13650
"274",13.7,1287.45896808156,1042.8227784299,1131.34981195898,1191.38373026933,687.598796256728,1069.50882254095,976.126867809735,1016.46510068966,13700
"275",13.75,1273.68013247366,1042.09539009757,1113.37145465597,1191.41824061167,676.109861429352,1080.87884581907,1021.01546754365,1020.8148940469,13750
"276",13.8,1274.2626298763,1037.73685045276,1121.5764795006,1169.03131664047,665.0302606435,1091.85871350727,978.285390475201,1010.58649321101,13800
"277",13.85,1269.91975163393,1114.91840965022,1163.48529924306,1238.82430489959,707.079535586541,1168.71101229537,1074.37642226491,1077.899157137,13850
"278",13.9,1290.49491638872,926.968614477116,1000.36086015838,1009.1612656772,527.006089893292,923.49048094891,896.846024967994,880.638888049042,13900
"279",13.95,1290.87952420322,923.669351877121,1049.29722908102,1052.59208248608,536.299765251378,913.996637599652,902.296708314524,896.358613378972,13950
"280",14,1278.87877622039,1205.11901781563,1252.12149848879,1339.07970181334,775.755735295752,1267.26578351195,1136.7609883026,1162.68371473234,14000
"281",14.05,1268.37495582588,1019.65562725456,1090.85453555583,1108.87856774038,606.923487660623,1031.18352773802,986.146576060388,973.940347485077,14050
"282",14.1,1268.72985029483,1014.76276707214,1098.77761128442,1121.63446551609,599.933785385471,1034.70439947811,1003.63354066641,978.907764331503,14100
"283",14.15,1287.13955277568,1150.35760244987,1247.78826323842,1316.93832225563,743.6948826949,1222.18072646593,1124.23417536335,1134.19896530199,14150
"284",14.2,1291.69873885978,1045.92466563927,1214.67171539061,1213.67135804921,654.045085816502,1095.55423385585,1095.65625783223,1053.25385357316,14200
"285",14.25,1291.27911380568,1204.16123538481,1329.88222427478,1448.55724530716,860.649632076975,1383.32442404167,1273.54481356897,1250.01987747188,14250
"286",14.3,1296.21285612553,883.673378897831,1033.93869772316,1061.98977296625,571.491695404145,984.276769277198,967.651900491485,917.170391470242,14300
"287",14.35,1298.19401396129,1172.14096277728,1262.73520825175,1390.79800044489,876.43231912798,1292.81931898814,1244.2684965623,1206.53242366343,14350
"288",14.4,1296.15525861083,1177.25477379405,1288.19090215695,1370.93106498411,979.664371460757,1269.01315458343,1192.43006589379,1212.91415194352,14400
"289",14.45,1297.95487622061,1222.36601658164,1347.80450263157,1417.42467735411,1010.59439910581,1307.21929934601,1200.51589172762,1250.98740279841,14450
"290",14.5,1297.47074474043,855.681884849794,1020.47943414315,967.665270639496,667.120465609969,864.504312050917,888.291730531482,877.290511298381,14500
"291",14.55,1294.81450159966,900.14730255411,1046.65602676279,1001.54662106623,701.54919852923,902.069419933987,897.29625882937,908.210804612619,14550
"292",14.6,1294.41111877961,1075.09251321723,1203.79692834937,1236.14724566645,878.806880529833,1162.52504749944,1062.96925605847,1103.22301737646,14600
"293",14.65,1290.71415594629,1293.06915689871,1368.17638726208,1457.6542001184,1059.15103433129,1366.2922211543,1213.26676236735,1292.93496102113,14650
"294",14.7,1284.91601879511,1247.35471223383,1345.89719217357,1420.09290455241,1039.66504195885,1338.76482854319,1222.85466592384,1269.10498851572,14700
"295",14.75,1296.21036478122,1301.49606349418,1369.09245281089,1427.02011357703,1053.92486856727,1344.53029931171,1213.20450172211,1284.87808208656,14750
"296",14.8,1294.62608671932,1132.63889973096,1214.09098905178,1212.36416585093,883.513525648699,1125.95664366696,1043.88365237616,1102.07468674435,14800
